communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
200,704.0995699621598,746.6330820215356,686.0830365810367,732.6037249194368,35739.14,3437,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,638.9371133580792,680.9751851607642,648.9557437903774,686.5869574032836,34200.08,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,654.4676945066722,686.4258294194664,655.8387984585395,686.3203310220136,33406.0,3215,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,626.3067268644684,706.4334611534271,617.5067539913762,700.5668125713656,34381.9,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,618.8738927339161,700.0410401743422,603.2023669988912,692.8213121235073,33729.56,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,653.9482327987157,667.6768981023289,662.3590148210632,673.106823341185,33834.64,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,642.845822546976,675.0809494098446,630.4636901752555,666.8261944953642,32574.1,3199,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,668.0850753201184,691.9578036565697,650.6161094766356,680.3118264275812,33517.46,3081,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,691.0865198871509,716.9686230865034,669.3990454342221,700.9246541961414,34570.02,3299,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,663.4599170012659,737.3764506950678,663.9489614095849,737.7024803006136,35124.02,3288,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,663.1722639224126,673.9894501340661,650.8658166145966,666.5559397128377,32965.47,3274,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,662.6223528649441,703.7820868065836,638.1207033614086,689.6363665857323,35415.9,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,671.5899975233141,680.1646465751207,653.3351685867361,667.9947606174021,33211.96,3248,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,688.1569127417338,738.2294864797782,680.1275789654213,736.7500577965269,35617.72,3303,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,652.0447550880427,721.7999924758683,615.8515431905514,701.2027995203847,34714.25,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,626.4289912504512,675.6681645069866,609.0289562680026,666.2894481266537,33354.44,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,684.9311058827896,698.1296513584477,681.4990187049884,696.3959476616958,34302.32,3161,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.0204735025438,705.1247844894195,649.5264256282326,695.3153645352518,33986.34,3047,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,708.2163369035154,722.112581137814,658.3057760025478,684.5850868614847,34412.92,3302,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,555.8384083967981,618.4264202828285,559.09058374732,626.5281208367273,30565.86,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,672.1299313873194,706.0000288282961,645.5185739681983,690.2751723775519,33866.02,3308,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,653.7518547182046,696.7010382646873,646.1135305531411,691.6088221546449,33580.24,3184,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,643.8022663077894,677.6927412405719,647.2651615094312,680.0013380416664,33001.22,3051,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,643.0115535335401,727.1318643631713,642.2724262957091,723.8104649357018,35428.32,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,649.6338529813545,690.5873927792213,635.9293540236051,683.2729947659092,35439.22,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,577.1091725988538,666.8090852505587,554.5735849986897,651.7853601837828,34511.6,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.0643583382371,684.7335656817102,645.10038518161,670.0909169106253,34018.44,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,651.8628060323562,701.35000011695,635.5147007481643,692.6457732397816,33567.18,3235,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,688.9246550317857,715.1686244488166,648.8898367394894,690.6880385109299,34231.52,3242,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,642.8284833646563,682.445617780926,632.6714929226391,680.6517033054099,33017.32,3196,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,658.7807796774789,656.0523668264368,651.4261113490084,651.3034631233708,33565.04,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,676.2049256195464,743.8517752586895,654.2277363622043,732.187783717011,36341.5,3700,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,648.3187275212463,705.2973764357229,640.7181222532886,700.2303062570841,33707.32,3381,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,681.0099463313945,730.663206567115,685.3516790835112,735.0680793179796,35403.34,3351,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,629.092622679291,677.9568954405428,632.6217487180176,680.3096461330273,32727.96,3164,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,682.7543928059139,735.127649163387,662.2651746457016,721.4681703899121,35040.0,3155,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
