communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
500,688.9553047290194,681.6106571018621,676.6057082254748,673.3775927661657,33590.32,3515,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,708.8842272516993,666.2975876609776,692.1103943664199,654.2546055139434,34436.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,468.70010504662457,586.7895811423318,568.916005213028,653.6001812532672,35814.14,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,687.2668147833626,670.9207610677752,668.252864328125,658.2447940976168,33113.68,3911,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,588.8648653795752,552.3100715419636,632.1565980528997,581.171226657513,36802.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,712.0965408017078,661.6352495528133,698.463360757563,652.5464628567167,35320.82,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,583.1345468334782,621.863348179265,624.4419799428156,649.4016369188233,35637.42,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,704.3392854273175,704.4381535325933,679.3387718538922,687.7711444836433,34330.56,3835,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,632.4027579391606,598.7265703239115,661.4134763739871,620.1566128154651,34604.12,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,592.2133979797873,589.5527320302369,567.8085700638701,576.1820683484744,33579.62,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,617.8930564639512,634.6245732531057,636.1690818987396,646.7571065881103,34210.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,573.4589248284807,654.5410397003578,600.1245712404723,672.3181373083523,35325.5,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,638.6076000316682,634.0272876667626,617.1949968507446,619.7522188794802,33003.08,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,594.8291254216576,624.1425495308935,651.8673893207451,660.319736144295,35116.8,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,564.2894129873696,550.666614954806,590.2188728605697,567.9529215369392,31906.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,685.8977828766074,661.0541689203275,672.0832336757861,652.2121049449619,33867.68,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,658.9381252495007,650.1923323645879,713.4434666665261,686.5292266426047,35298.26,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,628.0821103675742,635.5631735927369,604.1237018372474,620.6388836310351,33611.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,724.8851798757421,674.6090233067036,676.9474631536423,642.4946495021744,34369.84,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,712.3218575419968,669.4470003788595,647.7272886292822,624.9359736537444,32658.66,3826,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,618.3136115095983,637.3490694229894,638.203079378413,650.6371816673799,34387.38,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,685.324671958517,664.1647039195462,665.1390868603139,650.7076471874109,32853.28,3912,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,661.2240695738135,590.6174116197722,688.3109626075016,608.6753403088976,35233.76,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,616.3831563081135,596.0454810634486,631.8030948638967,603.9415991806076,33951.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,626.7735521178492,575.8608120462718,617.7774717394616,569.8634251273468,34947.88,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,678.943703234541,669.503333551699,659.0921379418768,655.5748769826016,32906.04,3632,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,523.5785428719121,619.1422005658267,577.0005947741718,656.161622027055,35616.04,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,548.251757913478,552.4244866720996,537.2916786537547,545.1177671656176,35560.46,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,525.4415067671572,607.6224396199513,547.3996855467138,622.2612254729889,34532.32,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,669.7653316850833,622.8265388193441,690.7612280598596,639.0882927105455,35083.78,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,615.3701397078509,653.7482965589725,611.2282045565574,653.8216792582713,34508.3,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,634.204870865274,639.0479704581095,637.2206850481336,641.1194227603485,31607.54,3836,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,700.9259646540597,686.3488425231983,673.9716711531311,667.966741143577,33662.92,3383,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,531.589262380325,590.3734543634009,599.981479417885,636.2885332235907,34230.94,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,456.73430541245136,560.0624026501039,482.2292651726205,579.6534804061325,36941.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,621.8141504475086,659.5883583932397,612.0607241553633,649.9175652492844,34807.3,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,593.7030136224181,635.668841459064,580.6709363251874,625.1475264231141,35220.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,539.8427600843592,637.8362964816016,619.126293324004,690.6919853080313,34876.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,607.3251469711075,646.9804928830329,611.9524430707629,651.2329586098787,32235.04,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,498.4942101238248,559.0473947380403,512.5200261405114,571.4997633223333,32710.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,640.6471387588412,637.1127275276688,692.8174529356555,670.0361127986121,34432.66,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,552.2858168337879,618.3249048067004,624.4697883730364,666.0378935951102,33535.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,639.4024512371965,639.8458178078736,652.8388924039305,647.9372402792924,35675.78,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,647.6961808712471,651.0258760476146,663.1495311147958,661.3281095433138,35394.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,564.0239958669983,591.1136054357255,684.6784807830355,677.7875870695709,36015.94,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,612.5099677300644,627.2032275396527,596.6704694203179,619.696837811755,32488.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,584.8782712548107,620.4368058703993,566.7742405933569,608.3674520960968,34740.76,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,571.4960773483278,564.4386793929222,595.4640269170584,579.3831341879378,35273.08,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,531.8514990263694,615.0035765616258,552.6372592842159,630.939627309437,32383.8,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,630.6536691448453,702.9710967336792,660.0414645194502,723.9939480572235,35826.46,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,553.5881439088158,606.4768170169996,613.0073923763766,645.8719634833943,35044.96,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,687.1439425761238,686.1563164573853,691.4245085133224,688.8344206803199,33999.72,3269,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,630.0287050892281,627.8933923843706,614.1846201774482,617.3306691098508,32782.56,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,605.4635982478628,604.9816138114415,612.645535132884,610.0250357788369,34915.68,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,635.0306393420994,609.4702346743284,631.2119694323828,605.4750057506469,31559.32,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,622.2742173512155,673.1649185584116,624.0733570153195,676.0007303859173,35166.96,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
