communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
50,560.0269960064645,643.1053772624251,592.798371880631,664.9529611785359,34655.44,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,588.0334368488042,557.7809084447867,601.7689339708173,565.4716390085946,30530.74,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,582.6854979235446,597.9500158574965,596.8593552456999,607.4356094259936,32358.14,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,626.3876059121401,626.7395846170365,591.8107779171756,604.8526595103889,35024.56,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,527.427565724954,527.7997427115323,516.9653100419258,520.4637578338599,35495.2,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,624.9366738871381,660.1112977808747,689.3059582424721,703.9973093664837,34083.7,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,579.0664295568781,601.197744431348,569.1008816935902,593.4841504312309,30996.68,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,576.0557415421108,535.3325456129884,607.6246554638519,556.3784882274825,32536.67,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,555.0894290909354,563.9893670022026,582.2035507047311,581.4583086213155,32808.38,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,605.6656691204802,640.4534988824846,598.9296265046416,635.9628038052589,31824.84,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,590.2006367597407,569.5114147913772,567.870431444882,554.6793106930212,33798.28,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,523.9529712852204,558.2950654833985,538.9600246904683,569.5887704730923,31968.73,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,636.7483315501642,622.4017220771844,655.1453683970155,633.574958431091,32302.22,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,567.1951766540202,587.3216216730913,565.5976068397231,587.7048427857844,31566.26,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,687.5548502901455,679.5301567582803,644.2735231111129,651.8511597604975,34776.2,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,598.8919879276773,633.016606160789,615.8792843770848,645.4839585793077,33707.88,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,590.4155922869488,681.9785344038172,628.9224499039916,707.6497728151791,34522.86,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,526.0638620306324,612.2591453942413,560.6588538799223,633.6024635766237,33763.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,610.6603898452004,587.1282231992751,621.1483682594554,594.1202088087786,30758.23,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,668.2771564135799,672.8100883191295,650.2335628471097,661.5335767905502,32829.86,3555,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,565.030937833869,586.2705036730149,563.9969565075871,585.581182788827,30317.42,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,580.5382113806018,594.7088656105578,621.189160019572,622.6921745168385,36047.48,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,526.2695704644646,524.7783476639122,522.673891741051,522.3812285149698,31727.26,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,603.0029454220687,633.0076323951699,576.383448640162,613.3738284153986,30294.68,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,576.9144246398125,620.688882548458,568.2557599411256,614.9164394159999,33466.34,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,610.0488041628286,622.806101232482,621.7974193274387,630.6048886120537,33704.22,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,703.9898217928127,663.5573600385305,672.4644658811754,643.1342631536154,34005.3,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,640.7754884233213,639.0345106427168,631.3498360231481,633.2630540172391,34297.64,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,681.559720590596,697.1339301299566,662.6840133493694,684.5501253024722,33763.9,3500,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,585.5154970169299,554.6212593083147,579.0288479262405,550.2968265811885,34603.63,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,673.9124679090498,659.0479248230398,607.4036757734004,614.7087300659401,32550.34,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,558.6933348428254,548.7639531910053,617.8062852741871,592.7754089507919,36073.85,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,469.26621594811866,536.7687155344881,511.90456369053936,565.1942806961018,32235.88,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,577.8851672702905,499.91088304880213,557.5214312983572,484.4147074591948,33273.8,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,603.8829556428136,656.8929892343132,595.4206791886911,651.2514715982312,32453.42,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,556.7134850882684,599.559457863725,555.5791656581241,598.8032449102953,32657.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,664.154799309373,665.0230251483833,640.3179225065843,649.1317739465244,32379.64,3531,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,602.5662756198476,568.2048216090984,580.1238044996086,552.8458747659221,34699.46,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,600.5948205062649,614.9682470618976,596.8465763117567,611.8653619072207,31897.84,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,604.9280316218965,554.2434716036545,595.203819645315,547.7606636192669,33007.48,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,598.6818092116433,670.8241372033812,631.369153133335,691.3005336821741,34303.78,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,535.1415508573648,565.7383860684582,561.5016032989619,583.1705282705399,36419.55,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,623.6380353655729,627.4854180467095,624.2519421869094,627.7869067322738,34212.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,572.7524090128442,557.5343652937788,573.6472950967251,558.1309560163661,36263.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,583.3519403569778,621.5322635914474,598.074084811049,630.565087268148,34041.64,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,672.4511902988086,646.5032556083411,680.3577361707778,650.6458035042393,34512.22,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,520.996919571283,574.7867541126806,536.4233174905698,585.0710193922051,33518.39,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,512.8287303646555,609.9111842158258,576.5436252950068,653.5000328000873,32406.14,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,634.4608222613824,587.7159811525892,619.9529754733913,579.1186497712886,33563.76,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,582.9998292211574,616.8355532922886,615.0152343981102,638.1791567435906,33256.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,556.8697907684136,627.8645290453737,567.6970186727676,637.0882646606965,33694.24,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,628.8966839183242,695.6700644306023,614.5921184536596,680.7284910556963,35495.66,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,583.6314246420507,625.6097203858161,589.4708077565019,628.2980120411397,32066.86,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,533.1063246017375,548.2126175552888,521.1024377210248,541.1136989626224,33106.72,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,636.5860809986981,656.9634271447903,611.6774426872421,643.3767339009895,35599.4,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,616.7006394903907,652.8326312759319,631.1138910324306,663.8893816535254,33735.3,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,652.6592820646372,633.332388307874,620.6167628947255,612.3945630417043,35725.62,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,551.7504102152719,610.6312784398929,539.4465467202027,604.8015271671698,33508.78,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,519.717745894854,493.18104780500124,538.9263173680486,505.9867621204643,34883.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,628.698001002076,659.3780154390478,604.1788146199957,644.8718645449626,32501.28,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,589.8595199293707,599.5579587243916,567.4403740107712,586.7530337595666,34295.08,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,540.7962294369609,529.6307328047349,596.097508498777,570.9293705588818,35205.04,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,647.1370164756538,677.5989455875965,611.3004196185731,655.9178318818434,33119.56,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,574.7059577193088,610.4755544972675,589.1571233785784,621.5308936780262,34376.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,532.0324136318791,615.0978837747524,567.8501618743364,642.1262307297518,32382.9,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,672.2086737012997,660.0067229808399,662.3666369689392,653.4453651592664,33571.86,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,652.2836308152071,628.753370332661,639.7352776400655,620.3878015492334,32254.68,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,611.9336345946613,623.0094343811371,619.8201864565584,628.3734438865545,31646.52,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,568.5536309425007,609.7723888813891,578.7850837743147,615.5604472656961,33348.82,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,652.0489954698517,627.9640212303105,637.1484191642485,617.7241570954436,32095.98,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,600.8004961820145,646.017066019964,605.2828197441113,649.0052817280285,35596.7,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,670.0386327292131,628.8739675995473,663.1359367420566,621.988038998609,33458.7,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,592.928271602723,595.9098904200076,584.8228767552413,590.50629385502,32005.82,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
50,650.7029571871059,677.2225875096119,634.6047332931303,669.3316285280604,32716.06,3792,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
