communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
200,659.8536552598628,660.4842322375029,645.2529087334327,650.7504012198827,32375.62,3220,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,706.5513858573942,629.8464361452053,697.902647749573,619.5435299663666,37620.62,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,583.6821766099217,641.7159093983995,682.5747181299082,709.0062307027742,36652.94,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,645.548758119321,621.7041519711489,635.0618541913301,614.2676259451489,36324.14,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,703.1043559011267,663.1439371264393,693.7934770298589,655.91503321548,34343.14,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,654.9782047321693,698.7662703000772,648.9801295995042,694.7675535449673,34758.86,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,557.5718522371455,633.4370730735627,633.7503135940567,684.2227139781701,35979.12,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,641.5632901163866,662.3921022245763,664.2441369818495,677.5126668015515,35633.8,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,581.2839904385321,632.8424311179748,591.5337348848799,641.0525506233101,32439.32,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,594.3756284310857,663.9183934115267,630.6761864702152,687.0106918729027,34882.5,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,714.5239313268013,693.9313926284251,693.8375935357668,680.1436274041573,36240.78,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,718.7297667527762,716.8483310206702,682.4376737473633,692.6536023503949,35607.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,500.2805859143132,619.0630869204883,626.1743361659804,702.7552121134166,37286.5,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,691.6593403971947,630.0957931609962,679.6447621091841,623.7377066005954,34099.64,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,712.9642804703776,708.8971896814211,694.6554609432078,696.691309996641,34760.1,3864,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,646.5795882723489,648.0579824735538,642.2573075116585,645.3698177984899,34642.66,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,566.8518695027058,583.6286711751113,588.1102340166009,597.5021433282752,34503.32,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,592.2311509458323,655.0348322189435,650.8490218433145,693.9738858047441,36084.38,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,675.899636612354,657.9014701175279,664.4075288227374,650.4569335479571,32679.64,3349,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,652.4086182256,655.0735584556229,621.4732926760809,634.4500080892768,32631.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,691.8146983623703,715.3557306252868,667.5714933985897,702.3792097978795,35525.28,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,654.5236536729628,637.6915020287189,627.6894057165513,620.4688098119227,34194.56,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,586.4200359720334,584.9242409273437,586.1562403719756,584.6662438976632,32714.12,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,606.379399083066,626.839824080371,592.4493469202237,617.5531226384761,34076.1,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,581.4610385836331,590.6227668039548,610.6055258938536,610.0524250107684,35292.88,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,668.9899634772258,682.4985804713729,696.508503774751,700.8442740030564,37112.12,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,500.7921610744576,585.5013206407034,567.5136739720681,630.5819174613983,35641.1,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,684.018721162014,687.9843403786256,683.6152358112485,687.5697133258692,33922.52,3786,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,690.0646238960196,646.1624613434271,669.5227995174317,633.2465896968356,33344.5,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,625.5736018710863,659.8172677869991,631.6417294970065,662.9235015946128,33920.28,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,624.5865787077262,662.4030635417653,617.4558946224674,657.6492741515927,34561.4,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,587.939557851437,629.8156601352124,626.543501631734,655.5516226554104,35787.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,537.7124120887887,570.1874362163574,591.424324425525,605.9953777741814,34459.38,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,655.1397582245485,644.5953633193843,647.3652349541702,639.2276896968131,31923.92,3387,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,708.4808412196892,627.6582143499822,626.4142044518869,572.9471231714473,35891.28,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,671.6549267905341,656.8413216466739,637.1375452052223,633.8297339231327,36689.3,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,686.8671194305766,690.9226772675559,631.6416271434982,654.1056824095034,33991.08,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,599.3863013243797,576.2698279834376,628.6194526003222,594.0136080135031,33287.22,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,647.2556527319405,675.1046407673705,670.1930070427238,690.5599314320475,34296.04,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,498.9682529261775,541.2965095839958,545.5779564641819,572.5123601720047,33530.1,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,684.0369680189751,682.2990677360605,687.8301189645324,684.459098284534,34764.56,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,631.2787022846899,635.2768753955081,637.2381171037161,639.2498186081923,31452.04,3161,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,567.7072031460473,579.2661395041275,590.6126162852074,593.779983144829,35356.7,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,602.0266136965341,626.5432257209118,615.1466126562448,634.9100045918967,34687.68,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,556.118628161398,587.4634340605784,608.3317309769312,621.5765593737221,35172.04,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,666.8550563488375,655.015072938009,655.2370552409911,647.2919370964097,32393.26,3828,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,488.6921699076888,541.0711114485966,540.2746590639647,575.5125343784226,34353.8,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,649.5051274754411,624.9535746796354,634.0222084416632,614.6316286571168,33463.8,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,621.4868510444577,620.9241689611189,628.9990407911177,626.2014578532256,35821.56,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,631.182832315819,648.9176067561008,630.9641099833314,648.7717918677755,33695.06,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,539.1012513341368,529.4252041800299,596.3024172918398,567.5593148184987,35126.74,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,680.0336451474918,696.1471213829585,680.6915354436123,696.0705287157273,35981.5,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,599.1906338002643,626.3227406764928,592.08805097399,620.4465291355597,34577.64,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,638.3783901824371,604.7979055511315,632.9188627000219,600.2208553245583,34452.73,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,575.5066041064359,598.0978102628117,673.9662984724955,666.2665561138408,35925.16,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,536.1215829118427,644.7648651940164,587.045043682589,680.6378330915614,36420.92,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,661.9767361286498,663.842096192307,611.8773992585018,628.7103817144149,35129.46,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,651.8985692086512,693.6102879009385,648.5919152243375,691.4058519113962,34403.94,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,692.878136774257,693.3503119562992,671.9395895750471,680.1049712362011,34853.72,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,729.4418642985336,713.1042235993584,707.9800525805872,698.4547377194759,35142.54,3512,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,704.4235582081006,711.7060732902924,701.7798621847893,709.6127355712346,36226.6,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,665.5083052956347,692.9499179829155,652.5599167702874,684.3176589660172,35249.76,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,580.8624301236568,589.8359506659581,619.9410180210523,614.8848403523854,35521.62,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
