communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
200,681.1018782885176,685.1608850754852,687.5104847029558,689.589929326942,33923.4,3566,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,646.6707588013253,703.4035097614767,652.4168055278744,708.9337643869626,34980.68,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,611.767410961879,667.2801219134609,608.7474917600099,667.2179301173297,35319.28,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,659.3697242744729,669.5984784550894,640.3648781823481,656.9285810603395,32713.14,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,623.2075977278049,640.2480362890603,695.0420486109297,686.3112031337479,37431.1,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,661.4090154140388,656.7486594241275,695.6087312074516,680.84380567918,35158.96,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,598.2013098336643,642.083302516461,622.8946443525454,658.5455255290484,33738.14,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,648.4714098729692,659.8806996629346,661.2936224102395,668.5230362042687,32658.06,3136,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,640.2598577634121,635.9303191785178,638.82411896317,634.9731599783564,32511.94,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.0113367886333,664.7029085395085,628.2272817524624,640.0627260749627,33205.06,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,684.9872208311062,686.6281341408279,704.8938236831375,699.8992027088487,34324.14,3171,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,673.6765974744025,691.337310537617,654.4215743758407,678.5006284719088,34344.0,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,628.6190162793092,675.6858235966342,622.2526894420153,673.2227101769256,33398.62,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,669.1724765766892,648.883867787009,684.018906471914,657.6103197609951,33631.6,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,659.7357394782381,651.3211731398586,662.7461432114092,653.7089412976911,32444.26,3150,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,676.4644643980135,678.3385604184509,680.7265314690128,681.0207403957463,33607.84,3479,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,703.3463731635863,729.2030897605046,719.3303209411594,738.8717780636188,35799.82,3608,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,587.4938070803006,617.5117385973688,630.2096622447195,646.4122394952263,34305.5,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,649.0074858321295,669.428269057516,661.3856313969485,677.4122781787098,34916.94,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,635.333778365675,655.3535664874897,630.3867670525076,652.0555589453782,33128.3,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,641.074098681995,608.6199351087961,648.9799981635115,616.5812056334548,32184.52,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,656.3775255507479,669.9007332529134,664.0925289140088,675.4312824510141,32999.66,3307,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,663.134773339787,640.6406600628566,680.6590830345527,650.9895857603107,32431.78,3522,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,657.7787294447472,697.4043929031312,675.1161028358368,708.9626418305244,34032.64,3474,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,639.874965256391,618.5559303107649,631.1947490964956,612.7691195375013,33821.46,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,640.6918517983695,657.7218661223104,650.3423554118604,663.6635678172744,32385.44,3267,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,577.4065768251078,645.506412104293,585.2288575039809,650.7212658902083,33548.58,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,639.8667906777978,645.9419641664551,668.3677401547354,665.6901230173563,33321.1,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,720.6718940873891,695.3634872442952,709.4948961172058,687.4411083017426,34648.72,3593,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,678.401397626794,672.6886992250423,664.4740839253449,662.8561824040964,33089.42,3265,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,686.341650666563,655.122371842913,684.1203599114067,652.6749117371925,33972.92,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,625.4356485253325,666.3524048608965,631.0133812371944,670.0708933354712,33166.14,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,681.5532915876641,669.322766327949,655.4010495780351,651.8879383215296,35009.5,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,694.5227936616981,693.9067622724584,707.6276334040962,702.1859597296691,35775.94,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,645.7874960250791,663.9458023472431,606.4222350119504,641.5371994941768,35085.39,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,641.136993878977,633.0315136863976,669.1042622071564,651.6763592385174,33954.48,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,640.0350261108673,657.6810993418574,652.6211390890576,665.9031759855575,32409.18,3310,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,613.7072158677337,645.8850701029374,599.9005323370868,636.6806144158396,32229.98,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,653.551598957861,658.6175668446734,657.4062704110014,661.1065947178556,32530.44,3223,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,687.1526258145507,643.8032410310296,659.5688632710555,624.8885452606986,33020.0,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,681.0116724360183,697.8824604260292,689.8572696580507,703.7795252407175,34349.66,3969,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,657.2097749747743,662.6192543548866,666.1971962922149,668.6108685665137,32834.54,3279,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,666.9624648439201,661.9994341127918,662.0779997478514,658.740505194244,32730.16,3211,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,649.2257621955603,695.2619917001049,659.2434798803001,699.539236035278,34779.56,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,640.7192296510826,668.293155111919,651.7251069546639,675.6304066476399,32719.48,3209,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,650.3061084479241,605.7217599834654,639.4503041920027,598.4845571461844,34498.44,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,628.3237229651781,672.2560985296703,628.8517762666739,674.0549448061008,33620.94,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,674.2576146561688,663.2414845900933,681.9216234861632,668.3508238100897,34329.46,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,573.8285442924755,572.7630282862235,565.3600969296656,567.3641610895688,34748.3,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,711.7444152386412,709.4703858116011,694.8683367516683,698.2196668202859,34770.56,3641,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,670.4729128003383,665.0524128748863,682.5320752761997,673.0918545254606,34219.54,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,646.9533042104722,658.953623373346,647.3610968691987,659.6119026959688,32364.36,3485,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,620.9653370600458,653.7504035516421,607.7322291391947,646.4622707514898,32379.1,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,657.5932361811343,661.822592892171,650.7212271351738,656.5011624777309,32493.78,3101,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.8722865225557,696.4690010789723,621.244582429066,665.3838650166457,35016.13,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,709.5179478709153,708.5851018975899,708.2525188338286,707.7636547437829,35035.52,3568,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.7002548495085,676.9297726380479,659.6177395026696,671.5414290734885,33125.3,3283,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,659.8191195887658,626.1984285289876,661.0632623059729,628.1900181330253,32876.46,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,710.5459298886633,709.2247879655987,721.8681057563987,716.3514612843958,35326.8,3438,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,647.3718858704625,648.3879500916619,648.4978109719211,649.1422288553097,32058.62,3265,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,661.8023996013098,678.6469575348095,684.7153736678022,693.9222735791377,33673.64,3263,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,671.2366849443804,670.2423244790916,669.3280881349006,668.9394520612988,33112.58,3340,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,629.8314630715904,650.5339805707686,641.3497095953531,657.9066692207632,34203.74,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,666.5235548652028,657.325189507155,680.3499289184368,666.5427722093112,34134.5,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,673.3367641706625,667.7815119697087,665.6567522112683,662.5198533462165,32970.34,3342,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,633.9782400330699,627.4516533495694,660.6535422758601,646.3419178089727,33646.24,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,671.7508462143685,637.9675808848236,664.5175131793146,632.2603611183046,34087.54,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,640.1991662396216,639.9794846442067,624.9541937290139,629.8161696371349,33750.76,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,619.7649018303225,619.489312392397,638.4031512658105,630.6538894244948,31855.88,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,698.7976800118925,684.2679013295206,706.2225441449538,689.9496321787426,34290.04,3692,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
