communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
200,652.6518543953146,759.0450020251377,649.2121394528898,756.7518587301878,36430.64,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,672.467527759558,743.8201161378503,666.7235058760328,739.9907682155001,35321.64,3281,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,724.0606708509955,775.5261410549894,686.6748451029864,744.6788374928497,36505.82,3335,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,736.4745402332233,785.1173659646295,718.7476769606575,771.087134149453,37535.38,3305,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,751.4742323215595,772.1344172941989,726.3029672714187,753.8258589266788,38527.38,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,613.4244094617634,709.7548327493494,631.7463050090605,716.7688612648616,36541.74,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,737.2921572499073,785.0727582767139,705.2744961076506,758.4077667039387,37168.42,3310,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,709.5971947944494,763.1352642722874,703.2798124766114,754.9333126073502,36494.48,3293,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,750.2631686441833,773.6024761753937,689.8864096035575,733.3513034816431,36690.7,3190,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,729.0245443660713,783.3289753213357,708.225904653347,766.9597798239198,37231.68,3362,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,756.0733525406515,796.0475890951573,724.7427302288527,775.1605075539585,38073.78,3269,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,695.8365382066324,776.3254253115824,680.3997006581612,766.0342002792682,36611.72,3220,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,717.9100148783309,761.0032408789989,706.4992467673115,751.5792623345963,36547.96,3203,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,680.3464391960822,758.6619920118148,678.2169134568154,754.560805567137,37120.32,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,699.1027346188782,758.6683661626051,678.8327576047819,739.8326742493526,35853.04,3272,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,716.2390896454574,728.9922478397199,646.7591118980162,682.672262674759,36262.1,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,757.6039719635999,790.679530595644,705.6009138922802,756.010825214764,37522.08,3362,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,708.3428145153324,766.1148197475202,697.3440840079984,756.489974884647,36523.42,3230,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,731.8180516787422,762.9586480652495,708.1752065805904,739.8922924685271,37466.3,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,762.4499989309537,818.3422909754748,716.9024564553009,787.977262658373,38574.44,3387,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,748.3386384773296,801.2527187419073,692.0581399067543,756.4527477725135,37322.94,3242,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,747.9538946985898,822.6373542832315,715.6514432366669,808.2347807117206,38880.0,3310,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,724.6057934385962,791.2968499531343,700.8272177052268,772.4288117226242,37336.5,3417,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,730.5235022890515,807.4523461538511,697.1457856746254,792.5543057761821,38101.32,3372,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,685.4138004379101,746.9451504784395,667.8303858839466,735.2228741091305,35443.14,3261,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,738.698856037953,776.6655661724142,710.3300492125601,759.9642121874807,38424.86,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,714.090768959891,806.6740552717854,699.3413754242463,800.4188822429401,38011.3,3312,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,747.826357240863,812.2388656565819,712.2430339371651,788.5166501207831,38312.98,3327,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,646.2234082259783,707.9541575151745,649.3062648577363,708.0544655144319,33837.98,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,722.901369081741,822.1689369524809,719.1906518641406,823.1277349770254,38819.94,3443,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,776.2527455863694,821.3404959170147,632.9164579692751,744.6253746337261,37739.92,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,729.225489304567,732.1706841019172,697.9967969059093,706.7950375433442,35403.0,3259,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,734.7905302924596,783.6373846710749,707.9873609748784,768.2902725825608,37427.56,3430,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,691.189716991241,764.9438920901116,687.0927959827711,759.6175748808871,36308.42,3261,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,717.7037919590437,760.483637868415,690.9941738398709,742.6772257889662,36316.0,3280,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,719.0929117411638,809.6658869826858,678.8969788548038,778.5096347875166,38622.08,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,718.2734604734505,808.3807551919149,710.9522574869351,800.2523366107386,38056.2,3323,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,688.185922641803,725.7143927048073,692.0864052852189,728.3147144670845,37481.58,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,652.1628322120695,760.6304114297186,641.2596764647357,753.3616409314959,36544.76,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,742.823949847879,808.8195340263222,723.8316285331474,798.9909166662738,38486.4,3529,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,710.6478016935561,713.7865543591222,691.2495584344975,701.605625383904,37041.22,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,710.9448211838451,752.8457889407133,694.247612269199,741.7143163309491,37345.44,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,745.4805411462164,807.150815838112,712.3574450028731,781.9089727147085,38093.8,3389,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,734.2970162559637,803.1217685830366,717.0256833258477,794.4774161381989,38211.04,3367,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,724.1123338073558,753.50372901664,644.7891815762005,700.6216275292032,36992.56,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,728.7263745837901,783.2798994592375,721.0785210703398,778.1813304502706,37554.86,3352,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,721.3859363085265,804.8829337591841,685.8434110169601,777.2199328067325,37426.86,3245,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,679.1167406361106,775.1672830129131,654.2747332846059,762.6356964361869,37183.82,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,724.2287895448746,754.4150437001185,701.492694559776,737.4935687387081,36234.0,3308,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,757.7682241705992,804.4231584020388,720.1809756524899,784.9811382399358,38380.88,3244,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,682.7372466066392,758.1244059797896,641.8795017156983,730.8859093858289,36195.62,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,710.1600119166285,766.9531483261574,691.5305542647675,752.0194234228703,36423.7,3279,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,765.4977729411262,824.2279768329207,729.5193338513687,800.2423507730826,38994.16,3433,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,709.7657336872119,765.1198489149098,674.7864071111643,741.8002978642112,37066.1,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,729.5258765241758,804.4549298201481,723.4485922799006,803.1036182419726,38331.04,3403,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,689.3833466759634,745.0865667047635,693.1978172410297,747.6295470814744,35832.16,3385,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,746.8871550202263,769.387701101733,698.6310476194378,739.5755179506174,36808.0,3295,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,736.6139640773137,789.7958938079508,724.1520548703553,783.6760823012319,37875.78,3410,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,725.2852321411476,755.6787596569386,677.908264901776,726.6864646558629,36849.0,4000,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,710.4016272603561,765.161328227507,692.0826812319134,750.5127426420253,36397.4,3206,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,749.7956030761618,795.1614004140231,695.5070422733558,765.6126504215302,37668.34,3696,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,728.5176413030397,790.3188566007708,703.8483926733097,768.1079932524533,37239.86,3434,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,719.2625899072403,798.8884298122556,704.956821214195,789.3512506835585,37734.0,3361,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,710.6818982398642,769.9278346787141,703.7815765134089,763.1227449222338,36731.5,3249,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,711.7592456942178,784.2222443465515,698.9384167027156,769.9894365092943,37008.62,3321,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,729.9737240290151,792.8813056177677,701.3855980129342,776.8724118605418,37594.54,3252,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,718.3409179003248,769.4428399576435,687.4528163332211,754.3167738212026,36681.78,3412,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,706.7652373251935,784.1308088080182,674.6106232813362,766.3450722963358,36839.04,3330,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,706.5070526133798,778.5773641495042,705.6940687275909,775.6059317115813,37041.98,3269,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
200,731.1497118584487,785.8886748789079,703.3512143012927,764.6050944882169,37257.74,3348,0,2,40,"[0.01, 0.2]","[0.01, 0.2]","[0.8, 0.99]","[0.8, 0.99]",0.5,0.5
